MARQUES;MODELE;TYP. MINES;CNIT;CARB;CV;PUISS.;BV;Urbain;Ex.Urb;Mixte;CO2;;;;;
SUBARU;IMPREZA 4P 2.0L WRX;MJB2902CQ567;GDA040;ES;15;160.0;M 5;14.2;7.9;10.2;242;;;;;
SUBARU;IMPREZA 5P WRX;MJB2904C4577;GGA040;ES;15;160.0;M 5;14.2;7.9;10.2;242;;;;;
VOLKSWAGEN;BORA BREAK V5 4MOTION;MVW27C4SA601;1JBVAQNX11SGQM62M005P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;BORA BREAK V5 4MOTION;MVW27C4SE605;1JBVAQNX11SGQM62Y002P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;BORA V5 4MOTION;MVW27D2SR294;1JSTAQNX11SGQM62M005P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;BORA V5 4MOTION;MVW27D2SV298;1JSTAQNX11SGQM62Y002P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;GOLF CARAT V5 4MOTION;MVW27C2KX794;1JSCAQNX11SGQM62M005P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;GOLF CARAT V5 4MOTION;MVW27C2K5802;1JSCAQNX11SGQM62Y002P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;GOLF CARAT V5 4MOTION;MVW27D4KB124;1JSEAQNX11SGQM62M005P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;GOLF CARAT V5 4MOTION;MVW27D4KF128;1JSEAQNX11SGQM62Y002P41N10GG;ES;12;125.0;M 6;14.2;7.7;10.1;242;;;;;
VOLKSWAGEN;PASSAT BREAK V5 4MOTION;MVW27E4EY152;3BGSEAZXX11SGQM51A029NQ0GG;ES;12;125.0;M 5;14.0;7.9;10.1;242;;;;;
VOLKSWAGEN;PASSAT BREAK V5 4MOTION;MVW27E4EZ153;3BGSEAZXX11SGQM51A029SQ0GG;ES;12;125.0;M 5;14.0;7.9;10.1;242;;;;;
OPEL;OMEGA 2.2L 16V BVA;MPL3662KQ098;V94BH112A10CADDD5;ES;10;106.0;A 4;14.9;7.3;10.1;243;;;;;
PEUGEOT;406BREAK 3.0 V6 BVA;MPE3904AC655;8EXFXB/IF;ES;14;152.0;A 4;14.5;7.7;10.2;243;;;;;
SAAB;373245P 2.0T (150ch) BVA;MSA3602DQ310;YS3DXXXX5CA01;ES;10;110.0;A 4;14.8;7.5;10.2;243;;;;;
SAAB;37324CABRIOLET 2.0T (150ch) BVA;MSA3605D2316;YS3DXXXX7CA01;ES;10;110.0;A 4;14.8;7.5;10.2;243;;;;;
SAAB;37324COUPE 2.0T (150ch) BVA;MSA3601DJ304;YS3DXXXX3CA01;ES;10;110.0;A 4;14.8;7.5;10.2;243;;;;;
BMW;330Ci CABRIOLET BVA;MBM3925CT456;346RBS5102;ES;16;170.0;A 5;14.9;7.5;10.2;244;;;;;
BMW;Z33.0i COUPE BVA;MBM3911ER971;R/CCK7102;ES;16;170.0;A 5;14.6;7.6;10.2;244;;;;;
JAGUAR;X-TYPE 2.5L BVA;MJA4802HS109;CF1EAB45AAAA;ES;13;143.5;A 5;15.0;7.6;10.3;244;;;;;
JAGUAR;X-TYPE 3.0L;MJA2902HZ112;CF1KAB45DDDB;ES;15;169.4;M 5;14.8;7.7;10.3;244;;;;;
SAAB;37385BERLINE 2.0T (150ch) BVA;MSA3602CL378;YS3EXXXXE4CA09;ES;10;110.0;A 5;14.9;7.6;10.3;244;;;;;
VOLVO;V702.4L (140ch) GPL BVA;MVV9604L0759;JU33P9;ES;/GP  9;103.0;A 5;14.5;7.7;10.2;244;;;;;
CITROEN;C5BREAK V6 BVA;MCT3904M6648;DEXFXF/IF;ES;14;152.0;A 4;14.8;7.7;10.3;245;;;;;
FORD;COUGAR 2.5L (200ch);MFD1861RS860;BCVMABB14BCBPB;ES;13;147.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 4P 2.5L;MFD1782LQ870;B4YLCBD15ACCPE;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 4P 2.5L;MFD1772LK926;B4YLCBD15ADAPE;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 4P 2.5L;MFD1772LM928;B4YLCBD15ADBPE;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 5P 2.5L;MFD1782L3847;B5YLCBD15ACCPF;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 5P 2.5L;MFD1772LA952;B5YLCBD15ADAPF;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
FORD;MONDEO 5P 2.5L;MFD1772LC954;B5YLCBD15ADBPF;ES;12;125.0;M 5;14.6;7.6;10.2;245;;;;;
HOMMELL;BERLINETTE RS2;MHM1801B9002;BERLHD/2;ES;13;141.0;M 6;13.5;8.4;10.3;245;;;;;
PEUGEOT;6073.0 V6 BVA;MPE3902L9548;9DXFXE;ES;14;152.0;A 4;14.4;7.8;10.2;245;;;;;
PORSCHE;BOXSTER (204ch);MPC1905B7181;986KB1102;ES;14;155.0;M 5;14.6;7.4;9.9;245;;;;;
PORSCHE;BOXSTER (220ch);MPC1905BT167;986KB1101;ES;15;162.0;M 5;14.6;7.4;9.9;245;;;;;
ROVER;ROVER 75 2.0L V6 CD BVA;MRV3602JK642;RJLK03L;ES;10;110.0;A 5;14.5;7.8;10.3;245;;;;;
ROVER;ROVER 75 2.0L V6 CG BVA;MRV3602JM644;RJLK03Y;ES;10;110.0;A 5;14.5;7.8;10.3;245;;;;;
SUZUKI;GRAND VITARA 5P 2.5L V6;MJS2704JQ268;FTD62V1;ES;11;116.0;M 5;13.5;8.4;10.2;245;;;;;
VOLKSWAGEN;PASSAT BREAK V5 TIPTRONIC;MVW37D4EY601;3BGSEAZXX01AGFA51V031NP0GG;ES;12;125.0;A 5;15.2;7.2;10.2;245;;;;;
VOLKSWAGEN;PASSAT BREAK V5 TIPTRONIC;MVW37D4E1604;3BGSEAZXX01AGFA51V031SP0GG;ES;12;125.0;A 5;15.2;7.2;10.2;245;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BD069;7MSEA8CAWCX01NAGFA59B010P;ES;10;110.0;A 5;14.1;8.0;10.2;245;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6B3095;7MSEA8FAWCX01NAGFA59B010P;ES;10;110.0;A 5;14.1;8.0;10.2;245;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BX114;7MSEA8TAWCX01NAGFA59B010P;ES;10;110.0;A 5;14.1;8.0;10.2;245;;;;;
BMW;320i TOURING BVA;MBM3624C6210;346LAR1102;ES;11;110.0;A 5;15.5;7.2;10.3;246;;;;;
BMW;330xi BERLINE BVA;MBM4922CL645;346XEW5102;ES;16;170.0;A 5;14.4;7.8;10.3;246;;;;;
SAAB;37385ESTATE 2.3T (185ch) BVA;MSA3802CW394;YS3EXXXXE5EA04;ES;13;136.0;A 5;15.1;7.6;10.3;246;;;;;
BMW;325xi BERLINE BVA;MBM4822CU639;346XEU3102;ES;13;141.0;A 5;14.2;8.0;10.3;247;;;;;
BMW;328i TOURING BVA;MBM3814CB620;346LAR5102;ES;13;142.0;A 5;15.3;7.4;10.3;247;;;;;
BMW;525i BERLINE BVA;MBM3822DQ540;5/DDT4101;ES;13;141.0;A 5;14.4;7.9;10.3;247;;;;;
FORD;MONDEO BREAK 2.5L;MFD1784LM887;BWYLCBD15ACCPL;ES;12;125.0;M 5;14.7;7.7;10.3;247;;;;;
FORD;MONDEO BREAK 2.5L;MFD1774LN889;BWYLCBD15ADAPL;ES;12;125.0;M 5;14.7;7.7;10.3;247;;;;;
FORD;MONDEO BREAK 2.5L;MFD1774LP890;BWYLCBD15ADBPL;ES;12;125.0;M 5;14.7;7.7;10.3;247;;;;;
RENAULT;LAGUNA ESTATE V6 24v BVA;MRE3904CM878;KG0D0B;ES;14;152.0;A 5;15.1;7.5;10.3;247;;;;;
VOLKSWAGEN;PASSAT BREAK V5 TIPTRONIC;MVW37D4EZ602;3BGSEAZXX01AGFA51V031NQ0GG;ES;12;125.0;A 5;15.3;7.3;10.3;247;;;;;
VOLKSWAGEN;PASSAT BREAK V5 TIPTRONIC;MVW37D4E2605;3BGSEAZXX01AGFA51V031SQ0GG;ES;12;125.0;A 5;15.3;7.3;10.3;247;;;;;
LAND ROVER;FREELANDER 1.8i 3P;MLD2404DG294;LNAA048;ES;9;86.0;M 5;13.6;8.5;10.4;248;;;;;
LAND ROVER;FREELANDER 1.8i 5P;MLD2404DU308;LNBA028;ES;9;86.0;M 5;13.6;8.5;10.4;248;;;;;
OPEL;OMEGA BREAK 2.2L 16V BVA;MPL3664K1080;V94/KOMBIBH112A04DADDC5;ES;10;106.0;A 4;15.0;7.5;10.3;248;;;;;
PEUGEOT;406COUPE 3.0 V6 BVA;MPE3901A7656;8CXFXB/IF;ES;14;152.0;A 4;14.7;7.8;10.4;248;;;;;
SUBARU;LEGACY OUTBACK 3.0L BVA;MJB4904AA593;BHE540;ES;14;154.0;A 4;15.3;7.8;10.5;248;;;;;
SUBARU;LEGACY OUTBACK 3.0L BVA;MJB4904AZ715;BHE540;ES;14;154.0;A 4;15.3;7.8;10.5;248;;;;;
HYUNDAI;XG2.5L V6 GLS BVA;MHY3712JQ327;XGWPLL;ES;11;120.0;A 4;14.6;7.9;10.4;249;;;;;
JAGUAR;X-TYPE 3.0L BVA;MJA4902HF111;CF1KAB45CCCA;ES;16;169.4;A 5;15.1;7.8;10.5;249;;;;;
ROVER;ROVER 75 2.5L V6 CD BVA;MRV3702JY646;RJLL03M;ES;12;130.0;A 5;15.2;7.7;10.4;249;;;;;
ROVER;ROVER 75 2.5L V6 CG BVA;MRV3702J0648;RJLL03Z;ES;12;130.0;A 5;15.2;7.7;10.4;249;;;;;
VOLVO;V702.4LT AWD;MVV2804LW720;SW58K3;ES;14;147.0;M 5;13.8;8.4;10.4;249;;;;;
CHRYSLER;SEBRING 2.7L;MC33802J0369;JRLB6U1;ES;14;149.0;A 4;14.7;8.2;10.6;250;;;;;
DAEWOO;NUBIRA 4P 2.0L CDX BVA;MDW3502D6768;KLAJJN2489;ES;9;92.5;A 4;14.6;7.5;10.1;250;;;;;
FORD;COUGAR 2.5L (170ch) BVA;MFD3761RN859;BCVLCBB14CACPC;ES;12;125.0;A 4;15.1;7.7;10.4;250;;;;;
MERCEDES-BENZ;CLK320 COUPE BVA;MMB39B1MP689;208L365F0TEAAA40;ES;15;160.0;A 5;15.7;7.4;10.4;250;;;;;
SEAT;ALHAMBRA 1800 20VT TIPTRONIC;MSE3612DF851;7MSSEA8CAWCX01NAGFA59B010Q;ES;11;110.0;A 5;14.3;8.2;10.4;250;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BE070;7MSEA8CAWCX01NAGFA59B010Q;ES;11;110.0;A 5;14.3;8.2;10.4;250;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6B4096;7MSEA8FAWCX01NAGFA59B010Q;ES;11;110.0;A 5;14.3;8.2;10.4;250;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BY115;7MSEA8TAWCX01NAGFA59B010Q;ES;11;110.0;A 5;14.3;8.2;10.4;250;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BS050;7MSEA8CATMX01NAGFA499009P;ES;9;85.0;A 4;14.2;8.1;10.4;250;;;;;
SAAB;37385ESTATE 2.0T (150ch) BVA;MSA3602C8390;YS3EXXXXE5CA06;ES;11;110.0;A 5;15.1;7.9;10.6;251;;;;;
SUBARU;FORESTER 2.0L TURBO;MJB2704DT549;SFT010;ES;12;130.0;M 5;14.6;8.2;10.6;251;;;;;
VOLVO;V70XC;MVV2804LY722;SZ58K3;ES;14;147.0;M 5;14.1;8.4;10.5;251;;;;;
BMW;525i TOURING BVA;MBM3824D5127;5/DDS4101;ES;13;141.0;A 5;14.7;8.0;10.5;252;;;;;
CHEVROLET;CAMARO CABRIOLET V6 3.8L;MG11805EJ060;1FP67BBAAACCBACCAA;ES;13;142.0;M 5;15.3;7.8;10.6;252;;;;;
CHEVROLET;CAMARO V6 3.8L;MG11801ED062;1FP87ABAAAAAAACCAA;ES;13;142.0;M 5;15.3;7.8;10.6;252;;;;;
FORD;GALAXY 2.8L;MFD1896AR112;WGRAYL17AP;ES;14;150.0;M 6;14.5;8.2;10.5;252;;;;;
NISSAN;MAXIMA 3.0L BVA;MJN3812CN292;A33BB02;ES;14;147.0;A 4;15.1;7.8;10.5;252;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E1644;3BGSTAMXX11SGQM51A034NO0GG;ES;13;142.0;M 5;15.1;7.9;10.5;252;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E4647;3BGSTAMXX11SGQM51A034SO0GG;ES;13;142.0;M 5;15.1;7.9;10.5;252;;;;;
VOLVO;V702.4LT BVA;MVV3804LY719;SW58K9;ES;14;147.0;A 5;15.1;8.0;10.6;252;;;;;
BMW;330xi TOURING BVA;MBM4924CB631;346XEP5102;ES;16;170.0;A 5;15.0;8.0;10.6;253;;;;;
HONDA;ACCORD COUPE 3.0 V6;MJH3801A2063;CG211;ES;14;147.0;A 4;15.0;8.2;10.7;253;;;;;
VOLVO;C702.0LT BVA;MVV3701PH617;NK48K9;ES;11;120.0;A 5;15.6;7.7;10.6;253;;;;;
VOLVO;C70CABRIOLET 2.0LT BVA;MVV3705PM614;NC48K9;ES;11;120.0;A 5;15.6;7.7;10.6;253;;;;;
AUDI;A43.0L (220ch) QUATTRO;MAU2982FR994;8ELASNQ1QM5ABSR8E61P;ES;15;162.0;M 5;15.0;8.1;10.6;254;;;;;
BMW;323Ci CABRIOLET BVA;MBM3715CE861;346RBR3102;ES;12;125.0;A 5;15.2;7.9;10.6;254;;;;;
BMW;325xi TOURING BVA;MBM4824CC653;346XEP3102;ES;13;141.0;A 5;14.6;8.3;10.6;254;;;;;
FORD;GALAXY 2.8L;MFD1896AS113;WGRAYL17AQ;ES;14;150.0;M 6;14.6;8.3;10.6;254;;;;;
MERCEDES-BENZ;SLK320 BVA;MMB39B5QJ550;170K465F0TCAAA20;ES;15;160.0;A 5;15.9;7.5;10.6;254;;;;;
SEAT;ALHAMBRA 2800 V6;MSE1812D5863;7MSSEA8CAYLX01NSGFM62N019Q;ES;14;150.0;M 6;14.6;8.3;10.6;254;;;;;
SUBARU;FORESTER 2.0L TURBO BVA;MJB4704D1551;SFT510;ES;12;130.0;A 4;14.9;8.3;10.7;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BF071;7MSEA8CAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BG097;7MSEA8FAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BZ116;7MSEA8TAWCX01NAGFA59B010R;ES;11;110.0;A 5;14.5;8.4;10.6;254;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BT051;7MSEA8CATMX01NAGFA499009Q;ES;9;85.0;A 4;14.4;8.3;10.6;254;;;;;
CHRYSLER;SEBRING CABRIOLET 2.7L;MC33805JK383;JRLB5U1;ES;14;149.0;A 4;14.9;8.4;10.8;255;;;;;
ROVER;ROVER 75 TOURER 2.0L V6 CD BVA;MRV3604JX615;RJTK01L;ES;11;110.0;A 5;15.1;8.2;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.0L V6 CG BVA;MRV3604JY616;RJTK01Y;ES;11;110.0;A 5;15.1;8.2;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.5L V6 CD BVA;MRV3704JF623;RJTL01M;ES;12;130.0;A 5;15.6;7.9;10.7;255;;;;;
ROVER;ROVER 75 TOURER 2.5L V6 CG BVA;MRV3704JG624;RJTL01Z;ES;12;130.0;A 5;15.6;7.9;10.7;255;;;;;
SAAB;37385BERLINE 2.0T (185ch) BVA;MSA3802C7380;YS3EXXXXE4C/TKA05;ES;13;136.0;A 5;16.0;7.6;10.7;255;;;;;
LEXUS;IS30;MJL3902JN048;XE1JCE10(E)JCE10L-AEAVFW(1D);ES;15;157.0;A 5;15.5;8.0;10.8;256;;;;;
MERCEDES-BENZ;C 240 BERLINE BVA;MMB37B2AZ748;203R062F0TAAAA50;ES;12;125.0;A 5;15.7;7.9;10.7;256;;;;;
AUDI;A82.8L (193ch) TIPTRONIC;MAU3872BZ055;D2LAMXF1FA5V00R07P;ES;13;142.0;A 5;15.7;7.9;10.7;257;;;;;
BMW;530i BERLINE BVA;MBM3922DH546;5/DDT6101;ES;16;170.0;A 5;15.5;7.9;10.7;257;;;;;
CHRYSLER;300M 2.7L;MC33802GU366;LREB6R3;ES;14;150.0;A 4;15.1;8.6;11.0;257;;;;;
FORD;COUGAR 2.5L (170ch) BVA;MFD3761RM858;BCVLCBB14CABPC;ES;12;125.0;A 4;15.3;8.0;10.7;257;;;;;
FORD;GALAXY 2.8L;MFD1896AT114;WGRAYL17AR;ES;14;150.0;M 6;14.7;8.4;10.7;257;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E2645;3BGSTAMXX11SGQM51A034NP0GG;ES;13;142.0;M 5;15.3;8.0;10.7;257;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E5648;3BGSTAMXX11SGQM51A034SP0GG;ES;13;142.0;M 5;15.3;8.0;10.7;257;;;;;
DAEWOO;NUBIRA BREAK 2.0L CDX BVA;MDW3504DG774;KLAJJW2689;ES;10;92.5;A 4;14.5;7.5;10.1;258;;;;;
MAZDA;XEDOS 9 2.5L V6;MJZ3712AJ359;TA12L5;ES;12;120.0;A 4;15.1;8.1;10.7;258;;;;;
SAAB;37385ESTATE 2.0T (185ch) BVA;MSA3802CU392;YS3EXXXXE5C/TKA03;ES;13;136.0;A 5;15.9;7.9;10.8;258;;;;;
VOLVO;V70T5 BVA;MVV3904LH717;SW53K9;ES;17;184.0;A 5;15.3;8.2;10.8;258;;;;;
AUDI;A43.0L (220ch) QUATTRO TIPTRONIC;MAU4982FU991;8ELASNQ1QA5VF0R8E61P;ES;15;162.0;A 5;16.0;7.8;10.8;259;;;;;
AUDI;A82.8L (193ch) TIPTRONIC;MAU3872B0056;D2LAMXF1FA5V00R07Q;ES;13;142.0;A 5;15.8;8.0;10.8;259;;;;;
BMW;735i BERLINE BVA;MBM3922AV394;765GL4101;ES;19;200.0;A 6;15.0;8.2;10.7;259;;;;;
FORD;GALAXY 2.8L;MFD1896AU115;WGRAYL17AS;ES;14;150.0;M 6;14.8;8.5;10.8;259;;;;;
MERCEDES-BENZ;E 280 BERLINE BVA;MMB38C2CM307;210J063F0TPBBA50;ES;14;150.0;A 5;16.0;7.8;10.8;259;;;;;
MERCEDES-BENZ;E 320 BERLINE BVA;MMB39C2CV315;210J065F0TFBBA50;ES;15;165.0;A 5;16.0;7.7;10.8;259;;;;;
MERCEDES-BENZ;E 320 BREAK BVA;MMB39B4C5649;210KJ265F0TFBBAA0;ES;15;165.0;A 5;15.8;7.9;10.8;259;;;;;
TOYOTA;PREVIA 2.4L 7PL BVA;MJT3726M0556;R3ACR30(M)ACR30L-MFSDKW(3B);ES;11;115.0;A 4;14.5;8.7;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C1KT960;1JSCAUEX11SGQM62M001N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KF846;1JSCAUEX11SGQM62Y009N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KU922;1JSCBDEX11SGQM62M001N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1K2930;1JSCBDEX11SGQM62Y009N21N10GG;ES;14;150.0;M 6;15.5;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EJ524;3BGSEAMXX11SGQM51A034NP0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EK526;3BGSEAMXX11SGQM51A034SP0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E3646;3BGSTAMXX11SGQM51A034NQ0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;PASSAT V6 4MOTION;MVW28D2E6649;3BGSTAMXX11SGQM51A034SQ0GG;ES;13;142.0;M 5;15.4;8.1;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BG072;7MSEA8CAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6BH098;7MSEA8FAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 1.8T TIPTRONIC;MVW36E6B0117;7MSEA8TAWCX01NAGFA59B010S;ES;11;110.0;A 5;14.7;8.6;10.8;259;;;;;
VOLKSWAGEN;SHARAN 2.0L TIPTRONIC;MVW34E6BU052;7MSEA8CATMX01NAGFA499009R;ES;9;85.0;A 4;14.6;8.5;10.8;259;;;;;
VOLVO;S802.9L;MVV3802Q0756;TS92K5;ES;14;144.0;A 4;15.1;8.3;10.8;259;;;;;
DAEWOO;LEGANZA CDX BVA;MDW3502EM747;KLAVVN1132;ES;10;93.0;A 4;14.7;7.0;9.9;260;;;;;
MERCEDES-BENZ;C 320 BERLINE BVA;MMB39B2A6753;203R065F0TBAAA50;ES;15;160.0;A 5;16.1;7.8;10.8;260;;;;;
KIA;SPORTAGE 3P;MKA2501EA130;JA-25335;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE 5P DOHC;MKA2502E4122;JA-45535;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE BREAK;MKA2504EL135;JA-45635;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
KIA;SPORTAGE CUTBACK;MKA2501EC132;JA-25435;ES;10;94.0;M 5;14.6;9.0;11.0;261;;;;;
MERCEDES-BENZ;E 240 BERLINE BVA;MMB37C2C9295;210J062F0TAAAA50;ES;12;125.0;A 5;16.3;7.9;10.9;261;;;;;
AUDI;A43.0L (220ch) QUATTRO TIPTRONIC;MAU4982FV992;8ELASNQ1QA5VF0R8E61Q;ES;15;162.0;A 5;16.1;7.9;10.9;262;;;;;
AUDI;A62.4L (170ch) QUATTRO;MAU2792KY444;4BLBDVQ1QM5ABFR96P;ES;12;125.0;M 5;15.2;8.3;10.9;262;;;;;
SUZUKI;GRAND VITARA 5P 2.5L V6 BVA;MJS4704JX269;FTD62V2;ES;11;116.0;A 4;14.3;8.9;10.9;262;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EJ525;3BGSEAMXX11SGQM51A034NQ0GG;ES;13;142.0;M 5;15.5;8.2;10.9;262;;;;;
VOLKSWAGEN;PASSAT BREAK V6 4MOTION;MVW28D4EL527;3BGSEAMXX11SGQM51A034SQ0GG;ES;13;142.0;M 5;15.5;8.2;10.9;262;;;;;
BMW;745i BERLINE BVA;MBM3922AZ398;765GL6101;ES;24;245.0;A 6;15.5;8.3;10.9;263;;;;;
KIA;SPORTAGE 5P SOHC;MKA2202E7058;JA-45525;ES;8;70.0;M 5;15.8;9.5;12.7;263;;;;;
SAAB;37385BERLINE 3.0T V6 (200ch) BVA;MSA3802CE387;YS3EXXXXE4ZA08;ES;14;147.0;A 5;16.5;7.9;11.1;263;;;;;
VOLVO;C702.4LT BVA;MVV3801PT619;NK56K9;ES;13;142.0;A 5;16.0;8.1;11.0;263;;;;;
VOLVO;C70CABRIOLET 2.4LT BVA;MVV3805PY616;NC56K9;ES;13;142.0;A 5;16.0;8.1;11.0;263;;;;;
VOLVO;V702.4LT AWD BVA;MVV4804L3721;SW58K7;ES;14;147.0;A 5;15.3;8.5;11.0;263;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A1136;WGRE5SA17CP;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A2137;WGRE5SA17CQ;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A3138;WGRE5SA17CR;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
FORD;GALAXY 2.3L BVA;MFD3696A4139;WGRE5SA17CS;ES;11;107.0;A 4;15.1;8.6;11.0;264;;;;;
PORSCHE;BOXSTER (204ch) BVA;MPC3905BQ183;986KB1202;ES;15;155.0;A 5;15.9;8.0;10.9;264;;;;;
PORSCHE;BOXSTER (220ch) BVA;MPC3905BP182;986KB1201;ES;15;162.0;A 5;15.9;8.0;10.9;264;;;;;
SEAT;LEON CUPRA 2800 (204ch);MSE2812KC763;1MABAUEX11SGQM62M0011O1NN;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
SEAT;LEON CUPRA 2800 (204ch);MSE2822KD012;1MABBDEX11SGQM62Y0091O1NN;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28C4S5667;1JBVAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA BREAK V6 4MOTION;MVW28F4SW752;1JBVAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28D2S2376;1JSTAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2S7051;1JSTAUEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2S9089;1JSTBDEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;BORA V6 4MOTION;MVW28G2SD093;1JSTBDEX11SGQM62Y009O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C1KV962;1JSCAUEX11SGQM62M001O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28C2KZ964;1JSCAUEX11SGQM62M001O41N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
VOLKSWAGEN;GOLF CARAT V6 4MOTION;MVW28F1KH848;1JSCAUEX11SGQM62Y009O21N10GG;ES;14;150.0;M 6;15.7;8.2;11.0;264;;;;;
